,Timestamp,Machine,Temperature,Pressure,PartLength,PartResistance
112,2022-03-08 00:09:15,1,303,100,51.51568967,5.798517606
113,2022-03-08 00:09:20,1,303,100,51.17559837,5.787988008
114,2022-03-08 00:09:25,1,303,100,50.64992568,5.584622868
115,2022-03-08 00:09:30,1,303,100,51.72307592,5.986790556
116,2022-03-08 00:09:35,1,303,100,50.49662984,5.51228999
117,2022-03-08 00:09:40,1,303,100,50.89141636,5.702679846
118,2022-03-08 00:09:45,1,303,100,50.45702377,5.75214382
119,2022-03-08 00:09:50,1,303,100,51.85919687,5.417407154
120,2022-03-08 00:09:55,1,303,100,51.36917331,5.721355557
121,2022-03-08 00:10:00,1,303,100,51.26249398,5.517792754
122,2022-03-08 00:10:05,1,303,100,51.4276139,5.804171675
123,2022-03-08 00:10:10,1,303,100,51.14023095,5.245400332
124,2022-03-08 00:10:15,1,303,100,50.32772769,4.591253342
125,2022-03-08 00:10:20,1,303,100,51.93791654,5.400062359
126,2022-03-08 00:10:25,1,303,100,50.82433506,5.210676862
127,2022-03-08 00:10:30,1,303,100,50.44175775,5.926569903
128,2022-03-08 00:10:35,1,303,100,50.37284119,5.516939989
129,2022-03-08 00:10:40,1,303,100,51.006242,5.499680591
130,2022-03-08 00:10:45,1,303,100,50.45710232,5.010074032
131,2022-03-08 00:10:50,1,303,100,51.76616524,5.341153413
132,2022-03-08 00:10:55,1,303,100,51.68559431,6.048203566
133,2022-03-08 00:11:00,1,303,100,50.67483993,5.538800216
134,2022-03-08 00:11:05,1,303,100,51.19799452,5.134227056
135,2022-03-08 00:11:10,1,303,100,49.52249651,5.912483586
136,2022-03-08 00:11:15,1,303,100,50.71947085,5.249239697
137,2022-03-08 00:11:20,1,303,100,50.50376174,5.404681494
138,2022-03-08 00:11:25,1,303,100,50.09762733,5.633995153
139,2022-03-08 00:11:30,1,303,100,50.9530507,6.071354514
140,2022-03-08 00:11:35,1,303,100,51.15208632,5.628822333
141,2022-03-08 00:11:40,1,303,100,50.19377264,5.614875307
142,2022-03-08 00:11:45,1,303,100,52.40371002,5.324300089
143,2022-03-08 00:11:50,1,303,100,49.86103293,5.135717429
144,2022-03-08 00:11:55,1,303,100,51.50088842,5.706189955
145,2022-03-08 00:12:00,1,303,100,51.53783882,5.137369466
146,2022-03-08 00:12:05,1,303,100,50.59025698,5.993295728
147,2022-03-08 00:12:10,1,303,100,51.22163645,5.268550323
148,2022-03-08 00:12:15,1,303,100,50.57408898,5.657156373
149,2022-03-08 00:12:20,1,303,100,50.26837698,5.5098118
150,2022-03-08 00:12:25,1,303,100,50.99382478,5.559041214
151,2022-03-08 00:12:30,1,303,100,50.29312614,5.838941851
152,2022-03-08 00:12:35,1,303,100,51.70577159,5.487156898
153,2022-03-08 00:12:40,1,303,100,52.11777673,5.502368168
154,2022-03-08 00:12:45,1,303,100,50.8280053,5.455813773
155,2022-03-08 00:12:50,1,303,100,51.64573052,5.545893445
156,2022-03-08 00:12:55,1,303,100,50.8553382,5.822344407
157,2022-03-08 00:13:00,1,303,100,50.73278264,5.901735722
158,2022-03-08 00:13:05,1,303,100,51.56843453,5.660076685
159,2022-03-08 00:13:10,1,303,100,49.97626609,5.602145451
160,2022-03-08 00:13:15,1,303,100,51.78813349,5.672827463
161,2022-03-08 00:13:20,1,303,100,51.24285756,5.821648659
162,2022-03-08 00:13:25,1,303,100,51.19765897,5.659559177
163,2022-03-08 00:13:30,1,303,100,52.27285384,5.560100732
164,2022-03-08 00:13:35,1,303,100,50.57578846,5.460701511
165,2022-03-08 00:13:40,1,303,100,51.65316257,5.65034381
166,2022-03-08 00:13:45,1,303,100,51.07795051,5.263325924
167,2022-03-08 00:13:50,1,303,100,51.97671439,5.957565418
168,2022-03-08 00:13:55,1,303,100,50.71608114,5.22181612
169,2022-03-08 00:14:00,1,303,100,51.09267482,5.41997908
170,2022-03-08 00:14:05,1,303,100,51.00046428,5.41278402
171,2022-03-08 00:14:10,1,303,100,51.18217518,5.490174952
172,2022-03-08 00:14:15,1,303,100,50.95247174,5.653195084
173,2022-03-08 00:14:20,1,303,100,51.73167806,6.009486859
174,2022-03-08 00:14:25,1,303,100,50.5614604,5.41360996
175,2022-03-08 00:14:30,1,303,100,51.14488229,5.236756034
176,2022-03-08 00:14:35,1,303,100,50.68123204,4.943328804
177,2022-03-08 00:14:40,1,303,100,49.37234707,5.83953778
178,2022-03-08 00:14:45,1,303,100,50.86064263,5.536643026
179,2022-03-08 00:14:50,1,303,100,52.10903324,5.744529277
180,2022-03-08 00:14:55,1,303,100,52.27871028,5.807275257
181,2022-03-08 00:15:00,1,303,100,51.37493616,5.871149779
182,2022-03-08 00:15:05,1,303,100,51.95562237,6.07732638
183,2022-03-08 00:15:10,1,303,100,51.55419995,5.668890053
184,2022-03-08 00:15:15,1,303,100,50.84274455,5.34237581
185,2022-03-08 00:15:20,1,303,100,51.21729185,5.275980219
186,2022-03-08 00:15:25,1,303,100,50.96140574,5.714623603
187,2022-03-08 00:15:30,1,303,100,50.96824913,5.236619483
188,2022-03-08 00:15:35,1,303,100,51.2239135,5.753324997
189,2022-03-08 00:15:40,1,303,100,50.72986015,5.624012601
190,2022-03-08 00:15:45,1,303,100,50.95219727,5.552824301
191,2022-03-08 00:15:50,1,303,100,51.74859543,5.423190869
192,2022-03-08 00:15:55,1,303,100,51.65889332,5.99564365
193,2022-03-08 00:16:00,1,303,100,51.20870064,5.665583749
194,2022-03-08 00:16:05,1,303,100,50.9824096,5.845469128
195,2022-03-08 00:16:10,1,303,100,51.42360086,5.449529783
196,2022-03-08 00:16:15,1,303,100,51.78977457,5.300307651
197,2022-03-08 00:16:20,1,303,100,50.69068157,5.577847552
198,2022-03-08 00:16:25,1,303,100,50.51427668,5.837340128
199,2022-03-08 00:16:30,1,303,100,50.63500688,6.102802344
200,2022-03-08 00:16:35,1,303,100,51.08943506,5.408477293
201,2022-03-09 00:00:00,1,303,200,50.62980702,4.589403636
202,2022-03-09 00:00:05,1,303,200,52.50148783,4.663612008
203,2022-03-09 00:00:10,1,303,200,51.93741798,5.238241543
204,2022-03-09 00:00:15,1,303,200,51.46418797,4.730769031
205,2022-03-09 00:00:20,1,303,200,51.4272756,4.859797064
206,2022-03-09 00:00:25,1,303,200,50.13641724,4.896205816
207,2022-03-09 00:00:30,1,303,200,51.24200038,5.033899362
208,2022-03-09 00:00:35,1,303,200,52.23988217,4.331679093
209,2022-03-09 00:00:40,1,303,200,50.33780571,4.281904699
210,2022-03-09 00:00:45,1,303,200,51.42670335,5.376887129
211,2022-03-09 00:00:50,1,303,200,50.64516496,4.606260176
212,2022-03-09 00:00:55,1,303,200,50.51596653,5.014883066
213,2022-03-09 00:01:00,1,303,200,50.41660208,4.898398907
214,2022-03-09 00:01:05,1,303,200,50.70700987,4.710944552
215,2022-03-09 00:01:10,1,303,200,50.96467833,4.992653658
216,2022-03-09 00:01:15,1,303,200,50.34573059,5.135208148
217,2022-03-09 00:01:20,1,303,200,50.28574488,4.774514555
218,2022-03-09 00:01:25,1,303,200,51.53620665,4.30269788
219,2022-03-09 00:01:30,1,303,200,50.90068467,5.11579661
220,2022-03-09 00:01:35,1,303,200,51.1779437,4.559673687
221,2022-03-09 00:01:40,1,303,200,52.07249716,4.434807872
222,2022-03-09 00:01:45,1,303,200,51.17545645,4.726296611
223,2022-03-09 00:01:50,1,303,200,51.28159144,4.883604845
224,2022-03-09 00:01:55,1,303,200,51.01274789,4.925215447
225,2022-03-09 00:02:00,1,303,200,52.02671036,5.19570851
226,2022-03-09 00:02:05,1,303,200,50.99497575,4.962116322
227,2022-03-09 00:02:10,1,303,200,51.60003425,4.358956889
228,2022-03-09 00:02:15,1,303,200,50.95420333,5.171751189
229,2022-03-09 00:02:20,1,303,200,50.86515908,4.871316488
230,2022-03-09 00:02:25,1,303,200,50.17045603,4.355997423
231,2022-03-09 00:02:30,1,303,200,50.66333866,4.470440533
232,2022-03-09 00:02:35,1,303,200,50.58892165,4.637260398
233,2022-03-09 00:02:40,1,303,200,51.13097496,4.75648235
234,2022-03-09 00:02:45,1,303,200,50.89116567,4.594588014
235,2022-03-09 00:02:50,1,303,200,50.50354775,4.919908575
236,2022-03-09 00:02:55,1,303,200,51.92162566,4.815242757
237,2022-03-09 00:03:00,1,303,200,50.70831484,4.3321062
238,2022-03-09 00:03:05,1,303,200,51.38977718,4.343179984
239,2022-03-09 00:03:10,1,303,200,51.45982142,4.632651965
240,2022-03-09 00:03:15,1,303,200,52.24526601,4.840455068
241,2022-03-09 00:03:20,1,303,200,52.06622507,4.761956709
242,2022-03-09 00:03:25,1,303,200,51.0395499,4.725021003
243,2022-03-09 00:03:30,1,303,200,50.50814235,4.491699267
244,2022-03-09 00:03:35,1,303,200,50.43497833,5.264513697
245,2022-03-09 00:03:40,1,303,200,51.22791078,4.651183134
246,2022-03-09 00:03:45,1,303,200,50.75268807,4.647005218
247,2022-03-09 00:03:50,1,303,200,51.86539086,4.778417653
248,2022-03-09 00:03:55,1,303,200,52.45897433,4.915325007
249,2022-03-09 00:04:00,1,303,200,51.04199462,4.764772924
250,2022-03-09 00:04:05,1,303,200,51.27553255,5.179487484
251,2022-03-09 00:04:10,1,303,200,51.21368711,5.157923043
252,2022-03-09 00:04:15,1,303,200,51.40944452,5.429225962
253,2022-03-09 00:04:20,1,303,200,50.58090777,4.815620109
254,2022-03-09 00:04:25,1,303,200,51.5325788,4.226813468
255,2022-03-09 00:04:30,1,303,200,51.12172122,4.413813329
256,2022-03-09 00:04:35,1,303,200,50.51182687,5.026607259
257,2022-03-09 00:04:40,1,303,200,50.62136124,4.481209019
258,2022-03-09 00:04:45,1,303,200,50.92983356,5.068861392
259,2022-03-09 00:04:50,1,303,200,50.69086772,4.899137726
260,2022-03-09 00:04:55,1,303,200,50.7389946,4.714617048
261,2022-03-09 00:05:00,1,303,200,50.55121544,5.188662937
262,2022-03-09 00:05:05,1,303,200,51.20476884,5.036364122
263,2022-03-09 00:05:10,1,303,200,51.02131692,4.600261163
264,2022-03-09 00:05:15,1,303,200,51.17155271,4.663025324
265,2022-03-09 00:05:20,1,303,200,50.34619171,4.860003136
266,2022-03-09 00:05:25,1,303,200,50.74874754,4.388385838
267,2022-03-09 00:05:30,1,303,200,50.35908978,4.421007956
268,2022-03-09 00:05:35,1,303,200,51.58756228,4.521688204
269,2022-03-09 00:05:40,1,303,200,51.27002603,4.78879742
270,2022-03-09 00:05:45,1,303,200,50.76685503,4.564581623
271,2022-03-09 00:05:50,1,303,200,51.32312196,4.541044987
272,2022-03-09 00:05:55,1,303,200,51.09828369,4.500158606
273,2022-03-09 00:06:00,1,303,200,52.50386406,4.600082351
274,2022-03-09 00:06:05,1,303,200,51.67573721,5.202931051
275,2022-03-09 00:06:10,1,303,200,51.92499729,5.159761935
276,2022-03-09 00:06:15,1,303,200,50.93741293,4.786825709
277,2022-03-09 00:06:20,1,303,200,50.58208992,5.040282312
278,2022-03-09 00:06:25,1,303,200,50.44008554,4.420216423
279,2022-03-09 00:06:30,1,303,200,52.31042109,4.345854797
280,2022-03-09 00:06:35,1,303,200,50.12526101,5.277508262
281,2022-03-09 00:06:40,1,303,200,51.12948284,4.961622057
282,2022-03-09 00:06:45,1,303,200,51.47614561,4.896904949
283,2022-03-09 00:06:50,1,303,200,51.50032285,4.520595702
284,2022-03-09 00:06:55,1,303,200,51.671865,4.955029309
285,2022-03-09 00:07:00,1,303,200,50.481156,4.6622993
286,2022-03-09 00:07:05,1,303,200,51.31404518,5.229535679
287,2022-03-09 00:07:10,1,303,200,50.88536709,5.009392232
288,2022-03-09 00:07:15,1,303,200,51.06284734,4.757017682
289,2022-03-09 00:07:20,1,303,200,51.60385952,5.271250836
290,2022-03-09 00:07:25,1,303,200,50.43065024,4.631418829
291,2022-03-09 00:07:30,1,303,200,50.88549764,4.699426092
292,2022-03-09 00:07:35,1,303,200,50.37933156,5.121875763
293,2022-03-09 00:07:40,1,303,200,51.00265235,4.72664789
294,2022-03-09 00:07:45,1,303,200,50.65447422,4.941192369
295,2022-03-09 00:07:50,1,303,200,50.37478642,4.984815356
296,2022-03-09 00:07:55,1,303,200,49.78432176,4.814274629
297,2022-03-09 00:08:00,1,303,200,51.40662069,4.693462133
298,2022-03-09 00:08:05,1,303,200,50.50887831,4.773752317
299,2022-03-09 00:08:10,1,303,200,51.02948093,4.22687632
300,2022-03-09 00:08:15,1,303,200,50.88571473,4.373098916
301,2022-03-09 00:08:20,1,303,200,50.80233842,5.28799317
302,2022-03-09 00:08:25,1,303,200,50.49161772,4.511108287
303,2022-03-09 00:08:30,1,303,200,51.58117001,4.129157278
304,2022-03-09 00:08:35,1,303,200,50.72255519,4.95361605
305,2022-03-09 00:08:40,1,303,200,50.78532467,4.485322487
306,2022-03-09 00:08:45,1,303,200,52.12351676,4.959352729
307,2022-03-09 00:08:50,1,303,200,52.16966434,4.660734753
308,2022-03-09 00:08:55,1,303,200,50.7966012,4.552773295
309,2022-03-09 00:09:00,1,303,200,50.9032822,4.782905081
310,2022-03-09 00:09:05,1,303,200,50.9846092,4.546811731
311,2022-03-09 00:09:10,1,303,200,51.2475541,5.132093634
312,2022-03-09 00:09:15,1,303,200,51.34817047,4.344669668
313,2022-03-09 00:09:20,1,303,200,49.83215834,4.934012352
314,2022-03-09 00:09:25,1,303,200,51.31690109,5.140834877
315,2022-03-09 00:09:30,1,303,200,50.96843924,4.83775363
316,2022-03-09 00:09:35,1,303,200,51.17968967,4.693327202
317,2022-03-09 00:09:40,1,303,200,50.96246861,4.788046212
318,2022-03-09 00:09:45,1,303,200,49.71642341,4.487236941
319,2022-03-09 00:09:50,1,303,200,50.8495901,5.20810547
320,2022-03-09 00:09:55,1,303,200,50.76406937,4.427949542
321,2022-03-09 00:10:00,1,303,200,51.54722197,4.593601882
322,2022-03-09 00:10:05,1,303,200,51.87146789,4.312899525
323,2022-03-09 00:10:10,1,303,200,51.13277771,4.834787432
324,2022-03-09 00:10:15,1,303,200,51.33027746,5.196487182
325,2022-03-09 00:10:20,1,303,200,51.4242671,4.473547814
326,2022-03-09 00:10:25,1,303,200,51.12736201,5.058610883
327,2022-03-09 00:10:30,1,303,200,50.39780701,5.015848045
328,2022-03-09 00:10:35,1,303,200,51.43842133,4.793727115
329,2022-03-09 00:10:40,1,303,200,51.18821849,4.822177297
330,2022-03-09 00:10:45,1,303,200,51.89041608,4.889585483
331,2022-03-09 00:10:50,1,303,200,50.50030873,5.112908362
332,2022-03-09 00:10:55,1,303,200,50.78948554,5.304403851
333,2022-03-09 00:11:00,1,303,200,51.13482096,4.712730263
334,2022-03-09 00:11:05,1,303,200,51.64115497,5.039138129
335,2022-03-09 00:11:10,1,303,200,51.02172044,5.629422456
336,2022-03-09 00:11:15,1,303,200,50.57406727,4.717424489
337,2022-03-09 00:11:20,1,303,200,51.32157041,3.959509616
338,2022-03-09 00:11:25,1,303,200,51.39344053,4.748589656
339,2022-03-09 00:11:30,1,303,200,49.82000884,5.029042612
340,2022-03-09 00:11:35,1,303,200,50.54129486,4.59581884
341,2022-03-09 00:11:40,1,303,200,50.80351389,4.93956284
342,2022-03-09 00:11:45,1,303,200,51.56558486,4.987899942
343,2022-03-09 00:11:50,1,303,200,50.2189693,4.708041746
344,2022-03-09 00:11:55,1,303,200,50.72148902,4.687811506
345,2022-03-09 00:12:00,1,303,200,51.12136662,5.04240224
346,2022-03-09 00:12:05,1,303,200,51.22032537,4.889527751
347,2022-03-09 00:12:10,1,303,200,50.27077377,5.010564527
348,2022-03-09 00:12:15,1,303,200,49.86344453,4.83102531
349,2022-03-09 00:12:20,1,303,200,52.45315323,4.349028701
350,2022-03-09 00:12:25,1,303,200,50.38477892,4.960552705
351,2022-03-09 00:12:30,1,303,200,50.77129868,5.007829929
352,2022-03-09 00:12:35,1,303,200,51.41003386,4.655954069
353,2022-03-09 00:12:40,1,303,200,50.72721405,4.341492219
354,2022-03-09 00:12:45,1,303,200,51.31955605,4.453392745
355,2022-03-09 00:12:50,1,303,200,51.13647687,5.023695587
356,2022-03-09 00:12:55,1,303,200,51.11731328,4.959318524
357,2022-03-09 00:13:00,1,303,200,52.42534187,4.761090937
358,2022-03-09 00:13:05,1,303,200,50.4746564,4.77738964
359,2022-03-09 00:13:10,1,303,200,50.76242821,4.75171157
360,2022-03-09 00:13:15,1,303,200,51.70526302,5.480485252
361,2022-03-09 00:13:20,1,303,200,51.91737522,4.432067554
362,2022-03-09 00:13:25,1,303,200,51.11515854,4.663463781
363,2022-03-09 00:13:30,1,303,200,50.95873831,4.838368162
364,2022-03-09 00:13:35,1,303,200,51.28776326,4.533264682
365,2022-03-09 00:13:40,1,303,200,50.59946251,4.698152359
366,2022-03-09 00:13:45,1,303,200,51.19360005,4.515003242
367,2022-03-09 00:13:50,1,303,200,52.06033633,5.184022594
368,2022-03-09 00:13:55,1,303,200,50.97798979,4.598563451
369,2022-03-09 00:14:00,1,303,200,51.39378653,5.603959039
370,2022-03-09 00:14:05,1,303,200,51.56237445,4.820907229
371,2022-03-09 00:14:10,1,303,200,50.51845685,5.148718055
372,2022-03-09 00:14:15,1,303,200,51.79050988,4.679472683
373,2022-03-09 00:14:20,1,303,200,52.41327304,5.40541338
374,2022-03-09 00:14:25,1,303,200,51.40232464,4.772828254
375,2022-03-09 00:14:30,1,303,200,49.90626272,4.989644545
376,2022-03-09 00:14:35,1,303,200,50.71929766,4.135957115
377,2022-03-09 00:14:40,1,303,200,50.22929581,4.621773705
378,2022-03-09 00:14:45,1,303,200,51.08672323,4.989491344
379,2022-03-09 00:14:50,1,303,200,51.26801709,4.664082627
380,2022-03-09 00:14:55,1,303,200,50.25300824,4.580052764
381,2022-03-09 00:15:00,1,303,200,49.92533357,4.31528322
382,2022-03-09 00:15:05,1,303,200,50.98688658,4.750427803
383,2022-03-09 00:15:10,1,303,200,49.86221485,4.834397234
384,2022-03-09 00:15:15,1,303,200,51.03963446,4.469021439
385,2022-03-09 00:15:20,1,303,200,51.92633404,5.111534782
386,2022-03-09 00:15:25,1,303,200,51.26644257,5.102646475
387,2022-03-09 00:15:30,1,303,200,50.50785677,5.164382694
388,2022-03-09 00:15:35,1,303,200,51.2036154,4.367200008
389,2022-03-09 00:15:40,1,303,200,50.83993312,4.517027384
390,2022-03-09 00:15:45,1,303,200,50.81277078,4.960245974
391,2022-03-09 00:15:50,1,303,200,50.40490751,4.71199432
392,2022-03-09 00:15:55,1,303,200,51.57559109,4.385862032
393,2022-03-09 00:16:00,1,303,200,51.26555749,4.801805034
394,2022-03-09 00:16:05,1,303,200,50.93128773,4.478595018
395,2022-03-09 00:16:10,1,303,200,50.31107332,4.457400095
396,2022-03-09 00:16:15,1,303,200,52.29872807,5.30887035
397,2022-03-09 00:16:20,1,303,200,51.83235638,4.382662524
398,2022-03-09 00:16:25,1,303,200,51.37099775,4.828867875
399,2022-03-09 00:16:30,1,303,200,51.15833404,5.083128134
400,2022-03-09 00:16:35,1,303,200,52.38864837,5.06756565
401,2022-03-10 00:00:00,1,303,300,51.42916243,3.609254883
402,2022-03-10 00:00:05,1,303,300,52.10564008,4.150520798
403,2022-03-10 00:00:10,1,303,300,51.53922253,4.407984877
404,2022-03-10 00:00:15,1,303,300,50.58624384,3.801659384
405,2022-03-10 00:00:20,1,303,300,51.07131639,4.026443869
406,2022-03-10 00:00:25,1,303,300,51.36320304,4.027379504
407,2022-03-10 00:00:30,1,303,300,50.71095808,4.09883941
408,2022-03-10 00:00:35,1,303,300,51.41906511,3.624927146
409,2022-03-10 00:00:40,1,303,300,50.62676595,4.096216257
410,2022-03-10 00:00:45,1,303,300,51.5674174,3.993422936
411,2022-03-10 00:00:50,1,303,300,50.81536476,4.063656723
412,2022-03-10 00:00:55,1,303,300,51.01129981,4.003618582
413,2022-03-10 00:01:00,1,303,300,51.9035964,3.686780618
414,2022-03-10 00:01:05,1,303,300,51.67336068,4.218627899
415,2022-03-10 00:01:10,1,303,300,49.80767823,4.346032523
416,2022-03-10 00:01:15,1,303,300,50.81024461,4.127607008
417,2022-03-10 00:01:20,1,303,300,50.35813058,3.920209889
418,2022-03-10 00:01:25,1,303,300,50.51721417,3.922662725
419,2022-03-10 00:01:30,1,303,300,51.45350321,3.96570188
420,2022-03-10 00:01:35,1,303,300,51.53563773,3.646190277
421,2022-03-10 00:01:40,1,303,300,52.109829,4.12123682
422,2022-03-10 00:01:45,1,303,300,50.44114569,4.032445151
